aX, aY, aZ, gX, gY, gZ, mX, mY, mZ, imu_degC, gps_Date,                             gps_time, gps_Lat, gps_Long, gps_Alt, gps_SIV, gps_FixType,                             gps_GroundSpeed, gps_Heading, gps_pDOP, category, LOI
, , , , , , , , , , 60.465, , 0.000000, 0.000000, 60.465000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.305, , 0.000000, 0.000000, 60.305000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.606, , 0.000000, 0.000000, 60.605999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.448, , 0.000000, 0.000000, 60.448002, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.294, , 0.000000, 0.000000, 60.293999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.584, , 0.000000, 0.000000, 60.584000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.432, , 0.000000, 0.000000, 60.431999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.284, , 0.000000, 0.000000, 60.284000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.563, , 0.000000, 0.000000, 60.563000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.417, , 0.000000, 0.000000, 60.417000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.274, , 0.000000, 0.000000, 60.273998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.544, , 0.000000, 0.000000, 60.543999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.403, , 0.000000, 0.000000, 60.403000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.265, , 0.000000, 0.000000, 60.264999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.526, , 0.000000, 0.000000, 60.526001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.390, , 0.000000, 0.000000, 60.389999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.256, , 0.000000, 0.000000, 60.256001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.510, , 0.000000, 0.000000, 60.509998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.377, , 0.000000, 0.000000, 60.376999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.248, , 0.000000, 0.000000, 60.248001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.494, , 0.000000, 0.000000, 60.493999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.366, , 0.000000, 0.000000, 60.366001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.241, , 0.000000, 0.000000, 60.241001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.479, , 0.000000, 0.000000, 60.479000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.355, , 0.000000, 0.000000, 60.355000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.234, , 0.000000, 0.000000, 60.234001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.465, , 0.000000, 0.000000, 60.465000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.345, , 0.000000, 0.000000, 60.345001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.227, , 0.000000, 0.000000, 60.227001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.452, , 0.000000, 0.000000, 60.452000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.335, , 0.000000, 0.000000, 60.334999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.221, , 0.000000, 0.000000, 60.221001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.440, , 0.000000, 0.000000, 60.439999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.326, , 0.000000, 0.000000, 60.326000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.215, , 0.000000, 0.000000, 60.215000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.428, , 0.000000, 0.000000, 60.428001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.317, , 0.000000, 0.000000, 60.317001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.209, , 0.000000, 0.000000, 60.209000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.104, , 0.000000, 0.000000, 60.104000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
